model_dir,strategy,sample_index,judge,faithfulness_code_ref
phi4_14b,SimpleRAG,66,deepseek-coder:6.7b,0.57
phi4_14b,CoTRAG,0,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,1,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,2,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,3,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,4,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,5,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,6,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,7,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,8,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,9,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,10,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,11,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,12,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,13,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,14,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,15,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,16,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,17,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,18,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,19,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,20,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,21,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,22,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,23,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,24,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,25,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,26,deepseek-coder:6.7b,0.75
phi4_14b,CoTRAG,27,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,28,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,29,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,30,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,31,deepseek-coder:6.7b,0.975
phi4_14b,CoTRAG,32,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,33,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,34,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,35,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,36,deepseek-coder:6.7b,0.01
phi4_14b,CoTRAG,37,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,38,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,39,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,40,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,41,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,42,deepseek-coder:6.7b,0.75
phi4_14b,CoTRAG,43,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,44,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,45,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,46,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,47,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,48,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,49,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,50,deepseek-coder:6.7b,0.85
phi4_14b,CoTRAG,51,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,52,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,53,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,54,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,55,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,56,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,57,deepseek-coder:6.7b,0.5
phi4_14b,CoTRAG,58,deepseek-coder:6.7b,0.0
phi4_14b,CoTRAG,59,deepseek-coder:6.7b,0.8
phi4_14b,CoTRAG,60,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,61,deepseek-coder:6.7b,0.75
phi4_14b,CoTRAG,62,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,63,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,64,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,65,deepseek-coder:6.7b,1.0
phi4_14b,CoTRAG,66,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,0,deepseek-coder:6.7b,0.95
phi4_14b,SelfCorrectionRAG,1,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,2,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,3,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,4,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,5,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,6,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,7,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,8,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,9,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,10,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,11,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,12,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,13,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,14,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,15,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,16,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,17,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,18,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,19,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,20,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,21,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,22,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,23,deepseek-coder:6.7b,0.67
phi4_14b,SelfCorrectionRAG,24,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,25,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,26,deepseek-coder:6.7b,0.6
phi4_14b,SelfCorrectionRAG,27,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,28,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,29,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,30,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,31,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,32,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,33,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,34,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,35,deepseek-coder:6.7b,0.75
phi4_14b,SelfCorrectionRAG,36,deepseek-coder:6.7b,0.75
phi4_14b,SelfCorrectionRAG,37,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,38,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,39,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,40,deepseek-coder:6.7b,0.7
phi4_14b,SelfCorrectionRAG,41,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,42,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,43,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,44,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,45,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,46,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,47,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,48,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,49,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,50,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,51,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,52,deepseek-coder:6.7b,0.75
phi4_14b,SelfCorrectionRAG,53,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,54,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,55,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,56,deepseek-coder:6.7b,0.01
phi4_14b,SelfCorrectionRAG,57,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,58,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,59,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,60,deepseek-coder:6.7b,0.5
phi4_14b,SelfCorrectionRAG,61,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,62,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,63,deepseek-coder:6.7b,0.0
phi4_14b,SelfCorrectionRAG,64,deepseek-coder:6.7b,1.0
phi4_14b,SelfCorrectionRAG,65,deepseek-coder:6.7b,0.03
phi4_14b,SelfCorrectionRAG,66,deepseek-coder:6.7b,0.95
qwen3_8b,CoTPlainLLM,0,deepseek-coder:6.7b,0.025
qwen3_8b,CoTPlainLLM,1,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,2,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,3,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,4,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,5,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,6,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,7,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,8,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,9,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,10,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,11,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,12,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,13,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,14,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,15,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,16,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,17,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,18,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,19,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,20,deepseek-coder:6.7b,0.04
qwen3_8b,CoTPlainLLM,21,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,22,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,23,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,24,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,25,deepseek-coder:6.7b,0.75
qwen3_8b,CoTPlainLLM,26,deepseek-coder:6.7b,0.95
qwen3_8b,CoTPlainLLM,27,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,28,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,29,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,30,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,31,deepseek-coder:6.7b,0.8333
qwen3_8b,CoTPlainLLM,32,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,33,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,34,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,35,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,36,deepseek-coder:6.7b,0.85
qwen3_8b,CoTPlainLLM,37,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,38,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,39,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,40,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,41,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,42,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,43,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,44,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,45,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,46,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,47,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,48,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,49,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,50,deepseek-coder:6.7b,0.5
qwen3_8b,CoTPlainLLM,51,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,52,deepseek-coder:6.7b,0.9
qwen3_8b,CoTPlainLLM,53,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,54,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,55,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,56,deepseek-coder:6.7b,0.66
qwen3_8b,CoTPlainLLM,57,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,58,deepseek-coder:6.7b,0.0
qwen3_8b,CoTPlainLLM,59,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,60,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,61,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,62,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,63,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,64,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,65,deepseek-coder:6.7b,1.0
qwen3_8b,CoTPlainLLM,66,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,0,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,1,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,2,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,3,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,4,deepseek-coder:6.7b,0.6666666666666666
phi4_14b,GoTPlainLLM,5,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,6,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,7,deepseek-coder:6.7b,0.98
phi4_14b,GoTPlainLLM,8,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,9,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,10,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,11,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,12,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,13,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,14,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,15,deepseek-coder:6.7b,0.0
phi4_14b,GoTPlainLLM,16,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,17,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,18,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,19,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,20,deepseek-coder:6.7b,0.75
phi4_14b,GoTPlainLLM,21,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,22,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,23,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,24,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,25,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,26,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,27,deepseek-coder:6.7b,0.0
phi4_14b,GoTPlainLLM,28,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,29,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,30,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,31,deepseek-coder:6.7b,0.0
phi4_14b,GoTPlainLLM,32,deepseek-coder:6.7b,0.0
phi4_14b,GoTPlainLLM,33,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,34,deepseek-coder:6.7b,0.85
phi4_14b,GoTPlainLLM,35,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,36,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,37,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,38,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,39,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,40,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,41,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,42,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,43,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,44,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,45,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,46,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,47,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,48,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,49,deepseek-coder:6.7b,0.0
phi4_14b,GoTPlainLLM,50,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,51,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,52,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,53,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,54,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,55,deepseek-coder:6.7b,0.98
phi4_14b,GoTPlainLLM,56,deepseek-coder:6.7b,0.5
phi4_14b,GoTPlainLLM,57,deepseek-coder:6.7b,0.7
phi4_14b,GoTPlainLLM,58,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,59,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,60,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,61,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,62,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,63,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,64,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,65,deepseek-coder:6.7b,1.0
phi4_14b,GoTPlainLLM,66,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,0,deepseek-coder:6.7b,0.001
phi4_14b,ToTSelfCorrectionRAG,1,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,2,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,3,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,4,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,5,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,6,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,7,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,8,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,9,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,10,deepseek-coder:6.7b,0.75
phi4_14b,ToTSelfCorrectionRAG,11,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,12,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,13,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,14,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,15,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,16,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,17,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,18,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,19,deepseek-coder:6.7b,0.8
phi4_14b,ToTSelfCorrectionRAG,20,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,21,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,22,deepseek-coder:6.7b,0.9
phi4_14b,ToTSelfCorrectionRAG,23,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,24,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,25,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,26,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,27,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,28,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,29,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,30,deepseek-coder:6.7b,0.75
phi4_14b,ToTSelfCorrectionRAG,31,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,32,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,33,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,34,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,35,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,36,deepseek-coder:6.7b,0.75
phi4_14b,ToTSelfCorrectionRAG,37,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,38,deepseek-coder:6.7b,0.7
phi4_14b,ToTSelfCorrectionRAG,39,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,40,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,41,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,42,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,43,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,44,deepseek-coder:6.7b,0.5
phi4_14b,ToTSelfCorrectionRAG,45,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,46,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,47,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,48,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,49,deepseek-coder:6.7b,0.85
phi4_14b,ToTSelfCorrectionRAG,50,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,51,deepseek-coder:6.7b,0.75
phi4_14b,ToTSelfCorrectionRAG,52,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,53,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,54,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,55,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,56,deepseek-coder:6.7b,0.95
phi4_14b,ToTSelfCorrectionRAG,57,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,58,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,59,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,60,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,61,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,62,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,63,deepseek-coder:6.7b,1.0
phi4_14b,ToTSelfCorrectionRAG,64,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,65,deepseek-coder:6.7b,0.0
phi4_14b,ToTSelfCorrectionRAG,66,deepseek-coder:6.7b,0.75
phi4_14b,FewShotPlainLLM,0,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,1,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,2,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,3,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,4,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,5,deepseek-coder:6.7b,0.07
phi4_14b,FewShotPlainLLM,6,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,7,deepseek-coder:6.7b,0.75
phi4_14b,FewShotPlainLLM,8,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,9,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,10,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,11,deepseek-coder:6.7b,0.8
phi4_14b,FewShotPlainLLM,12,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,13,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,14,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,15,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,16,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,17,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,18,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,19,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,20,deepseek-coder:6.7b,0.02
phi4_14b,FewShotPlainLLM,21,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,22,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,23,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,24,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,25,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,26,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,27,deepseek-coder:6.7b,0.75
phi4_14b,FewShotPlainLLM,28,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,29,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,30,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,31,deepseek-coder:6.7b,0.75
phi4_14b,FewShotPlainLLM,32,deepseek-coder:6.7b,0.0
phi4_14b,FewShotPlainLLM,33,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,34,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,35,deepseek-coder:6.7b,0.5
phi4_14b,FewShotPlainLLM,36,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,37,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,38,deepseek-coder:6.7b,1.0
phi4_14b,FewShotPlainLLM,39,deepseek-coder:6.7b,0.0
phi4_14b,FewShotPlainLLM,40,deepseek-coder:6.7b,0.03
